"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.0603,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2933,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.4846,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.6222,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6482,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.6005,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6155,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.6979,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.7929,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.8953,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9685,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.9597,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.9176,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8688,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8016,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7144,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6539,
"DEU","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.6116,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-02",102.0495,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-03",101.9408,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.9214,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-05",101.9756,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-06",102.0488,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-07",102.0105,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-08",101.8576,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-09",101.753,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-10",101.7804,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-11",101.8941,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2010-12",101.8222,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-01",101.4886,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.8947,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.2115,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",99.99261,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.0445,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",99.99014,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.8222,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.5598,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",99.48572,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",99.63126,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",99.7468,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.58802,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.5433,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.79049,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.117,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",100.3983,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",100.3577,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.99319,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.67028,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.48416,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",99.37548,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",99.38552,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.43663,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.5295,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.72658,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.88651,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",100.0371,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",100.0945,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",100.2135,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",100.2985,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",100.2988,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",100.2623,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",100.2654,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",100.5191,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",100.7782,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2013-12",100.952,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-01",101.1035,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-02",101.1379,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-03",101.1003,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.9682,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.7759,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.7287,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.7051,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.7524,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.7132,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4891,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.2181,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.0496,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.0526,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.1076,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-03",100.1455,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-04",100.2136,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-05",100.127,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-06",99.84903,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-07",99.80312,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-08",99.9583,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.2035,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.417,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.4111,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.1335,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-01",99.79372,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-02",99.58836,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-03",99.60863,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-04",99.66582,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-05",99.63374,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-06",99.66793,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-07",99.82323,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-08",99.95036,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-09",99.92078,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-10",99.65495,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-11",99.13474,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2016-12",98.72102,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-01",98.56828,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-02",98.74454,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-03",99.246,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-04",100.0108,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-05",100.832,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.3706,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5259,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4329,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.324,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.3975,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.5465,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.5444,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.4317,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.2757,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.1628,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.0607,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-05",100.9138,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-06",100.5729,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-07",100.08,
"KOR","CCI","AMPLITUD","LTRENDIDX","M","2018-08",99.5946,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-02",100.1562,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-03",100.6917,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-04",101.4691,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-05",102.4011,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-06",103.1309,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-07",103.5594,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-08",103.7166,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-09",103.5046,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-10",103.1126,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-11",102.9715,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2010-12",103.316,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-01",103.8395,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-02",104.0646,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-03",104.0788,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-04",103.9088,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-05",103.7926,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-06",103.8057,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-07",103.7196,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-08",103.1034,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-09",102.1249,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-10",101.0229,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.0548,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.74062,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.85625,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-02",100.177,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-03",100.5909,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-04",101.064,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-05",101.4843,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-06",101.589,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-07",101.5171,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-08",101.3329,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-09",100.9833,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-10",100.6539,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-11",100.775,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2012-12",101.4639,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-01",102.0891,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-02",102.4702,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-03",102.7105,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-04",102.7867,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-05",102.5673,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-06",102.1931,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-07",102.0398,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-08",102.2333,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-09",102.6032,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-10",103.1466,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-11",103.4875,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2013-12",103.506,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-01",103.3695,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-02",103.2854,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-03",103.1798,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-04",103.1534,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-05",103.1009,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-06",103.195,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-07",103.2811,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-08",103.1548,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-09",103.1341,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-10",103.4416,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-11",103.739,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2014-12",103.6777,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-01",103.2886,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-02",102.9573,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-03",103.0117,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.7377,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.2412,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.0074,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-07",101.966,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.1546,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.4453,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.6418,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-11",102.6186,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2015-12",102.3246,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-01",101.6913,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.8134,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4091,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.6676,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-05",101.2801,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-06",101.7833,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.2339,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.5628,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.8682,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-10",103.1155,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-11",103.2612,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2016-12",103.4057,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-01",103.5627,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-02",103.5996,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-03",103.5389,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-04",103.4927,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-05",103.6373,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-06",103.8588,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.9234,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-08",104.0288,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-09",104.138,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-10",104.0174,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-11",103.6428,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.0909,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-01",102.7422,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-02",102.9171,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.4524,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.8117,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-05",104.0391,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-06",104.0272,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.8337,
"EST","CCI","AMPLITUD","LTRENDIDX","M","2018-08",103.5788,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-02",99.18479,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-03",99.16549,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-04",99.18298,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-05",99.15694,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-06",99.27019,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-07",99.55204,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-08",99.84404,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-09",100.0242,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-10",100.1105,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-11",100.1437,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2010-12",100.1014,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-01",100.0861,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-02",100.1143,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.1161,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.1287,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.1834,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.1193,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-07",99.82909,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-08",99.35477,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-09",98.94061,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-10",98.68507,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-11",98.55958,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2011-12",98.52177,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-01",98.57768,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-02",98.6772,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-03",98.76891,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-04",98.79542,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-05",98.77566,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-06",98.65182,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.40402,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.09509,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.86528,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.75092,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.70866,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2012-12",97.77729,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-01",97.93017,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-02",98.05406,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-03",98.16001,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-04",98.30689,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-05",98.51128,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.80615,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-07",99.08398,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.30792,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.43961,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.49982,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.54762,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.68329,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.85826,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-02",100.0241,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-03",100.2738,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-04",100.4863,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-05",100.6143,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-06",100.5984,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.4603,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.2559,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.0864,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.0182,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.0471,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2014-12",100.2134,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-01",100.5105,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-02",100.8282,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.0681,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-04",101.1095,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-05",101.0285,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-06",100.9145,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-07",100.7929,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-08",100.7391,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-09",100.731,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-10",100.7667,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-11",100.8399,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2015-12",100.8423,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-01",100.7263,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-02",100.5351,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-03",100.4236,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-04",100.4539,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5652,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-06",100.6058,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-07",100.5705,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-08",100.5279,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-09",100.5453,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-10",100.6364,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-11",100.7911,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2016-12",100.9164,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-01",100.9658,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-02",100.9726,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-03",101.064,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-04",101.2162,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3694,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-06",101.5127,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-07",101.5779,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-08",101.613,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-09",101.6535,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-10",101.719,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-11",101.8198,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2017-12",101.9081,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-01",101.9501,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-02",101.9175,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-03",101.8874,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-04",101.8699,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-05",101.8374,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-06",101.7743,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-07",101.6937,
"EA19","CCI","AMPLITUD","LTRENDIDX","M","2018-08",101.5734,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-03",100.1244,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-04",100.2383,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-05",100.2966,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-06",100.3313,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-07",100.209,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-08",100.0104,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-09",100.0076,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-10",100.0818,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-11",100.0583,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2011-12",99.97887,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-01",99.89214,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-02",99.81918,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-03",99.83758,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-04",99.92853,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-05",99.98735,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-06",99.89506,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-07",99.54285,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-08",99.06938,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-09",98.84691,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-10",98.98894,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-11",99.23953,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2012-12",99.38787,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-01",99.49101,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-02",99.56854,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-03",99.57876,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-04",99.44601,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-05",99.13383,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-06",98.92818,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.96246,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-08",99.1187,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-09",99.27851,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-10",99.3814,
"ISR","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.34349,
